Date,Season,Temperature,Humidity,Wind_Speed,Pressure,Rain
11/07/2014,Autumn,19.6,59.97,3.57,1019.74,0
11/08/2014,Autumn,22.89,60.41,6.58,1031.38,0
11/09/2014,Autumn,22.98,55.17,7.39,988.22,0
11/10/2014,Autumn,17.97,77.47,2.39,1016.41,1
11/11/2014,Autumn,19.77,79.94,7.33,984.68,0
11/12/2014,Autumn,21.16,46.22,6.33,1022.93,0
11/13/2014,Autumn,17.5,40.0,1.71,983.19,0
11/14/2014,Autumn,21.6,81.82,1.48,1016.57,0
11/15/2014,Autumn,17.54,68.6,3.13,1003.2,0
11/16/2014,Autumn,18.64,77.83,7.89,1005.39,0
11/17/2014,Autumn,19.67,49.24,7.58,1025.35,0
11/18/2014,Autumn,22.91,56.87,4.55,1007.66,0
11/19/2014,Autumn,17.01,68.05,2.35,1030.06,0
11/20/2014,Autumn,17.48,55.13,6.74,1012.0,0
11/21/2014,Autumn,17.07,70.76,2.59,990.29,0
11/22/2014,Autumn,18.26,56.64,6.16,984.06,1
11/23/2014,Autumn,15.29,40.0,5.49,981.73,0
11/24/2014,Autumn,21.07,66.88,5.68,980.11,1
11/25/2014,Autumn,19.02,54.07,5.96,1034.73,0
11/26/2014,Autumn,18.78,65.28,1.62,1020.46,0
11/27/2014,Autumn,20.5,59.82,5.28,1017.52,0
11/28/2014,Autumn,17.89,65.24,4.11,1000.72,0
11/29/2014,Autumn,18.91,76.89,4.74,996.56,1
11/30/2014,Autumn,20.19,66.18,9.5,983.43,1
12/01/2014,Winter,20.81,67.68,9.3,999.74,0
12/02/2014,Winter,22.34,41.8,8.26,1033.07,0
12/03/2014,Winter,18.24,56.42,8.95,1030.39,0
12/04/2014,Winter,18.28,66.55,6.84,1023.63,0
12/05/2014,Winter,17.21,77.61,7.26,995.13,1
12/06/2014,Winter,19.58,56.81,4.34,987.62,0
12/07/2014,Winter,15.33,41.66,5.3,987.09,0
12/08/2014,Winter,15.85,64.67,5.42,1001.77,1
12/09/2014,Winter,18.31,70.97,1.6,1030.25,0
12/10/2014,Winter,19.8,62.35,4.84,1020.43,0
12/11/2014,Winter,20.22,84.52,5.08,1011.26,0
12/12/2014,Winter,17.67,61.58,1.63,986.94,0
12/13/2014,Winter,15.29,69.16,5.01,1008.48,1
12/14/2014,Winter,18.27,61.32,9.91,1020.03,0
12/15/2014,Winter,17.63,61.5,4.78,1001.97,0
12/16/2014,Winter,22.95,86.6,8.09,983.62,0
12/17/2014,Winter,16.38,65.08,3.44,987.05,0
12/18/2014,Winter,19.69,86.56,7.64,997.67,1
12/19/2014,Winter,19.46,61.29,8.58,1008.82,0
12/20/2014,Winter,19.22,56.78,5.57,1011.24,0
12/21/2014,Winter,18.18,61.37,8.34,1018.64,1
12/22/2014,Winter,19.31,74.01,1.64,981.5,0
12/23/2014,Winter,22.63,69.88,5.2,984.82,0
12/24/2014,Winter,18.18,61.1,6.97,1031.58,0
12/25/2014,Winter,19.69,52.2,7.87,990.92,0
12/26/2014,Winter,18.49,51.51,4.16,1027.02,0
12/27/2014,Winter,19.23,67.4,7.6,988.43,1
12/28/2014,Winter,19.05,70.21,8.94,1010.45,1
12/29/2014,Winter,15.49,65.21,5.63,1021.22,0
12/30/2014,Winter,17.86,75.94,3.09,990.81,0
12/31/2014,Winter,18.84,68.27,9.91,1014.42,0
01/01/2015,Winter,21.62,72.33,9.61,985.07,0
01/02/2015,Winter,18.72,63.62,6.81,1030.44,0
01/03/2015,Winter,17.47,74.78,3.61,988.02,0
01/04/2015,Winter,18.87,63.8,5.19,1029.62,1
01/05/2015,Winter,22.23,68.19,4.83,1027.13,0
01/06/2015,Winter,17.77,72.75,3.55,1026.64,1
01/07/2015,Winter,19.17,79.62,5.88,1003.98,1
01/08/2015,Winter,20.3,75.07,3.81,989.45,0
01/09/2015,Winter,19.07,53.07,3.41,1011.74,0
01/10/2015,Winter,19.92,53.28,6.57,999.19,0
01/11/2015,Winter,16.32,65.37,2.0,1033.61,0
01/12/2015,Winter,18.35,56.89,3.49,1002.4,0
01/13/2015,Winter,20.01,68.75,5.76,1008.75,1
01/14/2015,Winter,21.63,62.64,4.33,1029.01,0
01/15/2015,Winter,18.52,62.82,2.4,985.82,0
01/16/2015,Winter,19.19,59.98,4.36,1021.0,0
01/17/2015,Winter,16.75,57.8,7.35,995.3,1
01/18/2015,Winter,17.86,68.78,4.71,1033.26,0
01/19/2015,Winter,15.4,62.89,7.47,1012.4,0
01/20/2015,Winter,18.87,51.97,8.34,985.24,0
01/21/2015,Winter,14.08,53.26,5.03,1028.5,1
01/22/2015,Winter,19.2,47.44,3.6,988.01,0
01/23/2015,Winter,19.14,54.69,7.83,996.3,0
01/24/2015,Winter,18.89,59.02,3.23,991.03,0
01/25/2015,Winter,18.71,73.55,5.4,1013.02,0
01/26/2015,Winter,19.84,65.85,8.83,1026.82,1
01/27/2015,Winter,17.1,69.08,1.04,992.5,0
01/28/2015,Winter,20.09,57.43,6.01,1016.09,0
01/29/2015,Winter,22.67,45.93,4.64,983.35,0
01/30/2015,Winter,17.81,54.58,5.06,992.23,0
01/31/2015,Winter,21.05,81.48,8.2,985.49,0
02/01/2015,Winter,20.19,55.69,6.96,1033.64,0
02/02/2015,Winter,20.06,68.28,3.93,988.13,0
02/03/2015,Winter,21.89,65.05,3.34,1032.35,0
02/04/2015,Winter,18.7,43.44,8.13,1003.84,0
02/05/2015,Winter,20.16,69.8,9.49,1010.36,0
02/06/2015,Winter,21.22,78.67,4.39,1005.39,0
02/07/2015,Winter,22.17,71.12,2.07,1020.82,0
02/08/2015,Winter,22.14,70.64,7.37,1028.66,0
02/09/2015,Winter,19.85,60.42,5.71,1021.15,0
02/10/2015,Winter,20.44,68.2,2.23,1030.1,0
02/11/2015,Winter,19.38,81.57,8.84,1006.85,1
02/12/2015,Winter,21.45,54.16,5.4,1023.64,0
02/13/2015,Winter,21.58,71.85,8.41,1003.7,0
02/14/2015,Winter,22.81,59.39,9.85,1011.12,0
02/15/2015,Winter,21.82,71.29,8.56,994.63,0
02/16/2015,Winter,22.45,71.73,6.86,1015.97,0
02/17/2015,Winter,19.74,74.52,2.75,1001.64,0
02/18/2015,Winter,23.56,57.86,3.92,1010.12,0
02/19/2015,Winter,22.75,66.1,8.93,1007.03,0
02/20/2015,Winter,21.91,58.55,8.64,981.33,0
02/21/2015,Winter,22.83,64.5,3.6,1001.31,0
02/22/2015,Winter,26.83,68.89,1.93,1016.93,1
02/23/2015,Winter,23.67,58.5,4.16,1021.92,0
02/24/2015,Winter,22.25,53.48,9.17,1024.27,0
02/25/2015,Winter,23.06,63.73,7.67,981.85,0
02/26/2015,Winter,20.55,71.82,1.17,1005.04,1
02/27/2015,Winter,19.23,76.63,7.86,1016.93,0
02/28/2015,Winter,18.62,61.69,7.38,999.71,0
03/01/2015,Summer,23.39,62.79,8.67,1011.86,0
03/02/2015,Summer,24.16,70.77,3.26,1011.03,0
03/03/2015,Summer,21.72,66.07,6.3,987.31,0
03/04/2015,Summer,21.61,55.83,5.3,1032.36,1
03/05/2015,Summer,22.12,44.99,6.39,1033.07,1
03/06/2015,Summer,25.47,77.92,4.9,1026.57,0
03/07/2015,Summer,24.06,83.46,7.21,983.02,0
03/08/2015,Summer,23.37,56.41,7.65,989.22,0
03/09/2015,Summer,23.81,83.67,4.04,1002.22,1
03/10/2015,Summer,23.27,62.23,9.72,1000.0,0
03/11/2015,Summer,22.87,64.01,6.68,1033.05,0
03/12/2015,Summer,23.86,61.83,5.3,1013.01,0
03/13/2015,Summer,23.38,80.86,2.29,1030.29,0
03/14/2015,Summer,26.61,59.94,3.42,1015.86,0
03/15/2015,Summer,26.44,57.01,9.9,1029.82,1
03/16/2015,Summer,24.1,69.2,2.16,1027.74,0
03/17/2015,Summer,26.9,71.44,9.11,1007.73,1
03/18/2015,Summer,23.21,58.8,2.01,1011.89,1
03/19/2015,Summer,23.16,74.85,6.29,1020.96,0
03/20/2015,Summer,24.28,73.48,8.11,1011.52,0
03/21/2015,Summer,27.77,53.05,8.33,982.91,0
03/22/2015,Summer,29.56,67.62,8.04,1003.22,1
03/23/2015,Summer,24.22,83.49,3.03,1009.02,0
03/24/2015,Summer,26.87,46.9,8.9,1016.57,0
03/25/2015,Summer,31.89,67.93,6.49,1008.84,0
03/26/2015,Summer,28.53,70.4,6.88,1030.05,0
03/27/2015,Summer,27.28,62.65,6.59,1019.07,0
03/28/2015,Summer,27.12,48.27,7.93,993.27,0
03/29/2015,Summer,26.31,72.13,7.39,1031.61,1
03/30/2015,Summer,30.95,75.59,5.35,1023.2,0
03/31/2015,Summer,28.35,67.92,3.05,1033.64,0
04/01/2015,Summer,25.72,57.05,6.26,1029.96,0
04/02/2015,Summer,29.91,63.9,1.84,995.44,0
04/03/2015,Summer,28.66,53.61,1.77,990.73,0
04/04/2015,Summer,28.51,59.5,5.82,1012.35,0
04/05/2015,Summer,27.66,51.66,4.93,983.84,0
04/06/2015,Summer,27.42,58.32,3.64,991.41,0
04/07/2015,Summer,26.0,69.91,9.53,1022.16,0
04/08/2015,Summer,29.91,76.7,2.5,1034.02,0
04/09/2015,Summer,26.74,64.04,4.45,1025.16,0
04/10/2015,Summer,29.32,47.91,3.78,984.69,0
04/11/2015,Summer,28.98,82.81,4.74,1029.88,0
04/12/2015,Summer,30.2,77.19,4.42,983.02,0
04/13/2015,Summer,26.38,60.33,1.95,1018.37,0
04/14/2015,Summer,30.1,72.02,3.85,1014.98,0
04/15/2015,Summer,30.35,58.1,1.11,1010.7,0
04/16/2015,Summer,30.28,63.98,2.1,996.89,0
04/17/2015,Summer,29.97,77.3,7.62,1006.49,0
04/18/2015,Summer,32.2,58.51,7.08,1019.68,0
04/19/2015,Summer,31.07,68.43,4.46,980.29,0
04/20/2015,Summer,29.81,69.2,8.0,1018.63,1
04/21/2015,Summer,31.21,72.67,8.16,1021.22,0
04/22/2015,Summer,32.91,81.71,6.66,1014.97,1
04/23/2015,Summer,29.07,57.36,1.23,1026.02,0
04/24/2015,Summer,27.82,61.65,7.86,1026.1,0
04/25/2015,Summer,31.43,66.77,2.29,997.07,0
04/26/2015,Summer,32.8,61.11,6.47,988.3,0
04/27/2015,Summer,30.36,61.14,6.19,1015.61,0
04/28/2015,Summer,29.87,62.76,1.51,984.22,0
04/29/2015,Summer,29.28,80.78,8.14,1031.8,0
04/30/2015,Summer,28.81,58.85,9.7,1001.33,0
05/01/2015,Summer,31.15,72.89,2.39,981.62,0
05/02/2015,Summer,34.78,62.93,9.38,1012.23,0
05/03/2015,Summer,30.11,71.04,5.53,1009.98,1
05/04/2015,Summer,33.74,68.09,8.74,1013.75,0
05/05/2015,Summer,31.82,84.85,8.46,1007.08,1
05/06/2015,Summer,34.88,69.92,5.44,1034.02,0
05/07/2015,Summer,28.85,78.15,1.55,997.41,0
05/08/2015,Summer,29.41,61.16,7.57,1019.58,0
05/09/2015,Summer,34.73,60.73,7.05,1004.9,0
05/10/2015,Summer,34.6,64.6,4.2,994.24,0
05/11/2015,Summer,29.72,72.36,3.23,1011.32,1
05/12/2015,Summer,31.3,69.39,5.73,993.9,0
05/13/2015,Summer,33.77,77.67,5.81,983.13,1
05/14/2015,Summer,32.28,50.32,3.76,1030.81,0
05/15/2015,Summer,33.13,63.59,8.19,1002.27,0
05/16/2015,Summer,32.8,77.16,8.32,1025.64,0
05/17/2015,Summer,26.89,64.01,8.69,1027.77,0
05/18/2015,Summer,31.91,60.77,6.08,1004.04,0
05/19/2015,Summer,33.49,72.13,5.25,997.56,0
05/20/2015,Summer,30.35,54.39,3.81,1004.07,0
05/21/2015,Summer,32.05,68.33,2.76,1012.25,0
05/22/2015,Summer,32.1,50.41,7.76,1002.29,0
05/23/2015,Summer,33.64,83.68,8.19,1013.48,0
05/24/2015,Summer,33.93,68.61,4.93,1008.01,0
05/25/2015,Summer,33.7,52.35,9.63,990.9,0
05/26/2015,Summer,33.7,61.51,2.78,1028.79,0
05/27/2015,Summer,33.76,59.02,4.0,1001.71,0
05/28/2015,Summer,33.02,52.17,6.38,986.7,0
05/29/2015,Summer,33.69,55.91,9.3,1002.19,1
05/30/2015,Summer,32.46,66.58,8.38,1033.0,0
05/31/2015,Summer,35.63,70.67,9.38,980.22,0
06/01/2015,Monsoon,34.2,63.04,5.35,1012.21,1
06/02/2015,Monsoon,35.47,79.65,13.35,1001.58,0
06/03/2015,Monsoon,32.24,64.83,14.29,981.95,1
06/04/2015,Monsoon,36.98,63.31,11.96,1015.72,1
06/05/2015,Monsoon,37.71,54.66,5.36,991.36,0
06/06/2015,Monsoon,35.18,58.58,12.32,1020.47,0
06/07/2015,Monsoon,34.56,60.48,5.62,1020.57,1
06/08/2015,Monsoon,35.66,60.7,8.62,1012.19,1
06/09/2015,Monsoon,35.45,74.51,5.68,1031.62,0
06/10/2015,Monsoon,32.83,88.11,13.57,986.53,0
06/11/2015,Monsoon,36.18,81.72,9.93,1028.83,1
06/12/2015,Monsoon,33.6,64.64,9.59,981.0,1
06/13/2015,Monsoon,35.5,66.81,14.67,1005.74,1
06/14/2015,Monsoon,32.57,56.37,10.64,1005.51,0
06/15/2015,Monsoon,36.01,76.73,5.81,1008.77,1
06/16/2015,Monsoon,33.79,56.85,10.2,1022.93,1
06/17/2015,Monsoon,32.73,55.3,8.37,1016.61,1
06/18/2015,Monsoon,34.26,60.04,6.76,981.05,0
06/19/2015,Monsoon,31.9,53.62,5.39,1006.36,1
06/20/2015,Monsoon,37.5,50.82,12.51,983.78,1
06/21/2015,Monsoon,33.52,82.03,8.05,1006.88,1
06/22/2015,Monsoon,37.48,58.92,14.45,1020.27,0
06/23/2015,Monsoon,30.98,51.49,12.48,1001.09,0
06/24/2015,Monsoon,31.25,69.47,7.65,1016.31,1
06/25/2015,Monsoon,36.03,54.61,7.5,1018.36,0
06/26/2015,Monsoon,35.0,64.04,5.68,1004.92,0
06/27/2015,Monsoon,33.45,59.03,7.09,986.6,1
06/28/2015,Monsoon,34.85,77.84,8.47,992.5,0
06/29/2015,Monsoon,33.1,60.49,6.09,1006.68,0
06/30/2015,Monsoon,35.84,66.09,9.37,1007.57,0
07/01/2015,Monsoon,37.01,69.2,12.92,1022.44,1
07/02/2015,Monsoon,33.85,70.8,5.36,1014.1,1
07/03/2015,Monsoon,34.37,73.27,11.05,1001.88,1
07/04/2015,Monsoon,37.62,69.83,10.45,1017.23,1
07/05/2015,Monsoon,35.86,79.8,5.73,1013.06,0
07/06/2015,Monsoon,29.94,66.39,14.06,1021.43,1
07/07/2015,Monsoon,35.1,62.84,14.83,1012.7,1
07/08/2015,Monsoon,36.56,46.42,13.11,985.13,1
07/09/2015,Monsoon,34.4,71.53,5.91,1022.63,1
07/10/2015,Monsoon,36.92,89.66,5.59,993.28,1
07/11/2015,Monsoon,30.75,61.49,9.53,992.74,0
07/12/2015,Monsoon,37.67,74.28,7.16,1004.34,1
07/13/2015,Monsoon,35.75,75.06,7.24,984.33,1
07/14/2015,Monsoon,32.47,71.59,7.48,1009.75,0
07/15/2015,Monsoon,34.96,71.85,5.27,1031.88,0
07/16/2015,Monsoon,31.57,58.45,7.38,1018.2,0
07/17/2015,Monsoon,31.5,59.2,7.3,1020.47,1
07/18/2015,Monsoon,32.16,76.63,12.43,994.7,1
07/19/2015,Monsoon,31.5,57.78,8.57,1033.09,0
07/20/2015,Monsoon,33.12,68.27,7.57,1025.11,0
07/21/2015,Monsoon,34.8,79.25,12.53,1031.08,1
07/22/2015,Monsoon,29.41,74.47,11.85,996.52,1
07/23/2015,Monsoon,36.73,73.28,5.27,986.47,1
07/24/2015,Monsoon,33.42,61.62,8.72,986.37,1
07/25/2015,Monsoon,31.79,67.26,5.94,1012.33,1
07/26/2015,Monsoon,34.17,57.8,8.37,1030.82,1
07/27/2015,Monsoon,36.36,66.14,10.89,1034.21,0
07/28/2015,Monsoon,33.45,76.14,7.83,1033.2,0
07/29/2015,Monsoon,33.94,61.39,6.27,985.0,1
07/30/2015,Monsoon,29.96,63.91,7.98,1010.16,1
07/31/2015,Monsoon,36.25,60.54,5.09,1014.44,1
08/01/2015,Monsoon,31.67,74.09,7.19,995.65,0
08/02/2015,Monsoon,32.76,77.45,8.3,1016.39,1
08/03/2015,Monsoon,29.51,61.49,12.86,1006.03,1
08/04/2015,Monsoon,29.5,67.74,11.93,996.9,1
08/05/2015,Monsoon,27.25,50.95,8.88,989.81,1
08/06/2015,Monsoon,28.8,61.16,12.15,1024.13,1
08/07/2015,Monsoon,31.73,51.63,5.06,1016.18,1
08/08/2015,Monsoon,31.54,54.93,9.21,1005.19,0
08/09/2015,Monsoon,33.01,72.27,7.11,980.47,1
08/10/2015,Monsoon,35.0,67.45,8.63,1019.3,1
08/11/2015,Monsoon,30.41,67.77,12.23,1018.18,0
08/12/2015,Monsoon,30.2,64.9,5.71,993.67,1
08/13/2015,Monsoon,31.34,70.42,13.32,1023.39,1
08/14/2015,Monsoon,30.24,83.5,9.81,1021.78,0
08/15/2015,Monsoon,28.51,58.25,10.67,1032.14,0
08/16/2015,Monsoon,32.46,70.3,10.7,987.07,1
08/17/2015,Monsoon,31.45,69.96,7.19,1011.88,1
08/18/2015,Monsoon,31.07,52.31,11.56,984.53,1
08/19/2015,Monsoon,30.4,63.79,10.94,985.55,1
08/20/2015,Monsoon,30.66,59.97,9.49,1029.98,1
08/21/2015,Monsoon,29.72,64.38,6.76,1025.53,0
08/22/2015,Monsoon,27.8,69.75,11.26,995.84,1
08/23/2015,Monsoon,28.82,70.31,8.89,995.76,1
08/24/2015,Monsoon,30.65,46.05,8.34,1022.14,1
08/25/2015,Monsoon,29.46,63.6,8.88,996.11,1
08/26/2015,Monsoon,30.43,44.7,7.54,997.84,1
08/27/2015,Monsoon,27.31,77.8,13.85,998.02,1
08/28/2015,Monsoon,30.93,72.35,6.12,1034.85,0
08/29/2015,Monsoon,29.53,63.94,12.93,1020.22,1
08/30/2015,Monsoon,28.68,68.6,11.43,1003.59,1
08/31/2015,Monsoon,29.64,65.79,14.14,1002.54,1
09/01/2015,Monsoon,29.55,56.47,7.14,1034.73,0
09/02/2015,Monsoon,32.39,68.41,7.11,1021.06,0
09/03/2015,Monsoon,30.42,66.16,12.97,986.72,1
09/04/2015,Monsoon,27.54,79.41,11.65,994.27,0
09/05/2015,Monsoon,30.47,82.19,9.55,1008.12,1
09/06/2015,Monsoon,30.59,50.26,8.95,981.0,0
09/07/2015,Monsoon,26.92,67.88,6.46,996.16,1
09/08/2015,Monsoon,26.05,68.09,12.73,1034.58,0
09/09/2015,Monsoon,25.79,53.13,9.66,1031.87,1
09/10/2015,Monsoon,26.76,75.73,14.3,1025.44,1
09/11/2015,Monsoon,27.25,57.02,12.91,1012.0,1
09/12/2015,Monsoon,25.03,49.61,12.24,1031.28,1
09/13/2015,Monsoon,28.18,54.69,8.66,988.62,0
09/14/2015,Monsoon,30.23,61.93,9.22,1005.17,1
09/15/2015,Monsoon,24.66,75.27,6.03,1033.63,1
09/16/2015,Monsoon,23.21,66.9,8.78,1023.64,1
09/17/2015,Monsoon,24.95,75.58,11.5,1004.51,0
09/18/2015,Monsoon,27.67,59.72,13.59,1029.04,1
09/19/2015,Monsoon,22.84,50.68,14.34,997.21,0
09/20/2015,Monsoon,25.12,56.56,14.13,1026.48,1
09/21/2015,Monsoon,25.43,83.84,12.94,1019.46,1
09/22/2015,Monsoon,26.84,66.62,13.2,1009.31,0
09/23/2015,Monsoon,23.59,70.96,6.31,1033.84,1
09/24/2015,Monsoon,28.31,76.5,13.48,994.54,1
09/25/2015,Monsoon,25.59,41.06,13.54,1025.35,1
09/26/2015,Monsoon,26.0,52.09,10.44,1019.89,1
09/27/2015,Monsoon,24.85,60.49,13.22,983.38,1
09/28/2015,Monsoon,28.03,84.48,13.79,1000.83,0
09/29/2015,Monsoon,26.76,67.03,5.21,992.77,0
09/30/2015,Monsoon,22.93,73.9,13.28,999.77,1
10/01/2015,Autumn,22.7,70.33,6.02,1023.87,1
10/02/2015,Autumn,23.1,79.19,7.85,1034.47,0
10/03/2015,Autumn,21.3,70.18,9.86,1010.08,0
10/04/2015,Autumn,20.07,66.53,8.45,1010.5,0
10/05/2015,Autumn,24.04,77.48,9.77,989.34,0
10/06/2015,Autumn,24.12,57.36,6.97,1023.44,0
10/07/2015,Autumn,26.67,74.21,5.19,1006.25,0
10/08/2015,Autumn,22.13,64.91,1.78,1033.02,0
10/09/2015,Autumn,23.39,62.94,9.93,1029.61,0
10/10/2015,Autumn,23.13,55.54,4.58,980.03,0
10/11/2015,Autumn,18.24,64.71,7.81,1008.67,0
10/12/2015,Autumn,22.4,68.56,9.46,1019.1,1
10/13/2015,Autumn,28.18,54.5,4.52,1015.69,0
10/14/2015,Autumn,22.65,54.1,6.46,991.97,0
10/15/2015,Autumn,22.8,69.62,6.24,1017.5,0
10/16/2015,Autumn,22.71,70.6,2.47,1009.69,0
10/17/2015,Autumn,19.55,69.05,4.19,1025.43,0
10/18/2015,Autumn,23.71,55.16,4.24,1012.54,0
10/19/2015,Autumn,22.71,66.9,1.49,996.61,0
10/20/2015,Autumn,23.75,89.77,7.06,1028.62,0
10/21/2015,Autumn,17.56,50.49,2.84,993.29,1
10/22/2015,Autumn,25.79,68.5,7.92,1001.02,1
10/23/2015,Autumn,23.0,57.16,1.38,996.57,0
10/24/2015,Autumn,22.46,79.04,2.62,1011.92,1
10/25/2015,Autumn,21.17,68.23,1.8,1005.98,1
10/26/2015,Autumn,24.38,58.61,8.21,1034.91,0
10/27/2015,Autumn,19.37,71.77,7.12,984.83,0
10/28/2015,Autumn,20.76,78.81,3.49,1018.52,0
10/29/2015,Autumn,19.2,45.65,9.16,1005.68,0
10/30/2015,Autumn,18.04,63.23,6.52,981.61,0
10/31/2015,Autumn,20.37,68.06,8.68,1030.51,0
11/01/2015,Autumn,18.7,71.3,4.47,985.36,0
11/02/2015,Autumn,21.0,55.23,2.24,1028.39,0
11/03/2015,Autumn,15.39,70.8,5.66,1013.43,0
11/04/2015,Autumn,23.57,64.96,9.78,1007.49,0
11/05/2015,Autumn,22.03,58.25,3.96,1033.25,0
11/06/2015,Autumn,21.95,62.02,4.76,1030.64,0
11/07/2015,Autumn,21.01,59.18,3.97,1015.32,0
11/08/2015,Autumn,20.56,62.81,8.29,1001.07,0
11/09/2015,Autumn,21.37,69.25,8.47,1004.95,0
11/10/2015,Autumn,19.36,56.96,3.05,1026.21,1
11/11/2015,Autumn,17.77,59.67,7.51,983.31,0
11/12/2015,Autumn,19.07,72.2,9.62,1009.89,1
11/13/2015,Autumn,18.48,51.59,5.3,1004.55,0
11/14/2015,Autumn,17.51,65.09,6.0,1028.47,0
11/15/2015,Autumn,20.94,69.77,7.12,1028.4,0
11/16/2015,Autumn,20.56,62.79,5.63,991.9,0
11/17/2015,Autumn,16.53,73.5,2.4,984.61,0
11/18/2015,Autumn,19.28,55.8,6.9,1009.77,0
11/19/2015,Autumn,18.38,69.6,8.77,981.0,1
11/20/2015,Autumn,17.59,71.62,8.25,987.57,1
11/21/2015,Autumn,21.03,51.34,3.93,1009.48,1
11/22/2015,Autumn,18.17,62.07,2.11,1024.6,0
11/23/2015,Autumn,19.1,53.16,3.4,994.85,0
11/24/2015,Autumn,16.24,76.69,9.78,1019.75,1
11/25/2015,Autumn,16.57,75.45,2.86,1008.53,1
11/26/2015,Autumn,19.43,60.56,6.2,1022.22,0
11/27/2015,Autumn,19.61,62.9,5.15,1027.26,0
11/28/2015,Autumn,19.13,51.46,2.95,1010.96,1
11/29/2015,Autumn,20.48,66.65,4.65,1004.25,0
11/30/2015,Autumn,16.71,63.02,1.29,980.44,0
12/01/2015,Winter,19.89,48.66,7.75,981.68,0
12/02/2015,Winter,14.27,53.81,3.08,1018.23,0
12/03/2015,Winter,20.36,75.8,7.5,987.71,0
12/04/2015,Winter,18.17,77.15,5.26,998.76,0
12/05/2015,Winter,19.06,56.72,4.34,1028.62,0
12/06/2015,Winter,17.87,52.83,8.85,1024.28,0
12/07/2015,Winter,19.14,81.32,9.66,992.8,0
12/08/2015,Winter,18.32,68.16,6.06,1031.25,1
12/09/2015,Winter,15.74,71.73,7.43,984.73,0
12/10/2015,Winter,16.56,63.03,9.84,1012.38,0
12/11/2015,Winter,18.35,65.55,3.35,1015.27,1
12/12/2015,Winter,18.96,80.76,4.06,1033.58,0
12/13/2015,Winter,16.62,56.46,5.56,1005.44,0
12/14/2015,Winter,21.51,72.46,3.82,987.41,0
12/15/2015,Winter,16.96,59.23,1.81,1011.86,1
12/16/2015,Winter,17.32,78.69,7.56,1003.8,0
12/17/2015,Winter,20.21,60.5,8.88,1034.39,0
12/18/2015,Winter,21.54,62.28,3.89,1022.6,0
12/19/2015,Winter,16.86,71.98,9.59,1010.74,0
12/20/2015,Winter,22.26,67.02,3.42,985.93,0
12/21/2015,Winter,17.64,77.03,7.99,1025.79,0
12/22/2015,Winter,20.71,73.5,7.1,982.93,0
12/23/2015,Winter,15.92,56.38,5.98,1001.91,1
12/24/2015,Winter,21.18,57.07,4.65,986.81,0
12/25/2015,Winter,18.63,69.47,5.43,1024.99,0
12/26/2015,Winter,18.1,63.03,7.02,1026.53,0
12/27/2015,Winter,20.37,65.79,3.86,1008.7,0
12/28/2015,Winter,20.01,57.06,1.28,1019.56,0
12/29/2015,Winter,22.01,56.74,7.99,1026.76,0
12/30/2015,Winter,18.12,57.09,1.78,997.48,0
12/31/2015,Winter,21.25,66.32,1.32,1021.0,0
01/01/2016,Winter,16.7,66.7,6.89,1017.08,0
01/02/2016,Winter,16.91,55.9,4.02,1030.17,0
01/03/2016,Winter,17.85,61.73,8.76,1024.77,1
01/04/2016,Winter,19.27,70.51,4.04,1010.16,0
01/05/2016,Winter,16.77,58.12,4.73,989.17,0
01/06/2016,Winter,16.34,70.62,2.58,996.05,0
01/07/2016,Winter,20.03,80.39,7.1,1015.67,0
01/08/2016,Winter,20.68,48.67,2.98,993.89,0
01/09/2016,Winter,14.38,65.23,7.57,983.18,0
01/10/2016,Winter,15.71,54.24,2.34,984.38,0
01/11/2016,Winter,20.34,61.3,9.19,992.61,0
01/12/2016,Winter,15.0,73.94,1.16,1032.8,0
01/13/2016,Winter,13.6,61.94,5.39,1026.92,0
01/14/2016,Winter,16.7,58.64,1.25,1019.8,0
01/15/2016,Winter,18.18,69.29,8.86,1001.67,0
01/16/2016,Winter,19.47,62.74,7.56,1014.99,0
01/17/2016,Winter,19.97,62.41,7.96,1022.19,1
01/18/2016,Winter,20.58,79.85,2.38,1034.17,0
01/19/2016,Winter,20.81,65.62,3.66,1005.01,0
01/20/2016,Winter,18.25,64.04,2.15,994.09,0
01/21/2016,Winter,17.81,70.78,6.42,1001.43,0
01/22/2016,Winter,15.0,68.94,4.49,987.61,1
01/23/2016,Winter,23.27,79.61,4.2,995.07,0
01/24/2016,Winter,19.85,73.78,3.5,985.92,0
01/25/2016,Winter,20.79,67.06,9.49,987.39,0
01/26/2016,Winter,17.59,63.17,7.69,1010.1,0
01/27/2016,Winter,20.03,66.64,2.88,980.03,0
01/28/2016,Winter,16.09,75.41,1.67,993.51,0
01/29/2016,Winter,18.34,59.31,2.02,980.8,0
01/30/2016,Winter,20.51,56.88,9.96,983.49,0
01/31/2016,Winter,21.02,51.09,8.21,986.56,0
02/01/2016,Winter,20.48,49.8,5.97,1024.3,0
02/02/2016,Winter,20.82,58.2,6.05,988.98,1
02/03/2016,Winter,16.85,78.98,3.15,994.95,0
02/04/2016,Winter,18.19,60.95,3.82,1005.76,0
02/05/2016,Winter,17.98,56.05,1.62,983.57,0
02/06/2016,Winter,20.65,50.63,3.99,989.55,0
02/07/2016,Winter,20.45,64.43,2.29,1034.45,0
02/08/2016,Winter,19.79,62.53,4.1,1023.77,0
