Date,Season,Temperature,Humidity,Wind_Speed,Pressure,Rain
6/28/2020,Rainy Season,12.9,51.37,17.41,982.41,0
6/29/2020,Rainy Season,32.5,90.23,4.36,1013.98,0
6/30/2020,Rainy Season,11.42,86.25,19.34,1032.65,0
7/1/2020,Rainy Season,34.51,82.26,1.59,1024.38,0
7/2/2020,Rainy Season,12.41,31.62,15.22,1049.51,0
7/3/2020,Rainy Season,31.59,31.89,4.03,984.01,0
7/4/2020,Rainy Season,24.16,51.8,2.34,991.32,0
7/5/2020,Rainy Season,19.2,63.21,11.18,1002.38,0
7/6/2020,Rainy Season,18.56,93.68,6.34,980.44,1
7/7/2020,Rainy Season,28.93,56.92,4.45,1016.36,0
7/8/2020,Rainy Season,17.86,50.2,8.78,1024.84,0
7/9/2020,Rainy Season,26.43,69.98,19.77,1009.31,0
7/10/2020,Rainy Season,22.93,94.03,12.65,1009.21,1
7/11/2020,Rainy Season,22.12,81.7,5.57,1041.41,0
7/12/2020,Rainy Season,32.53,89.97,19.72,1022.83,0
7/13/2020,Rainy Season,23.87,42.75,5.58,998.45,0
7/14/2020,Rainy Season,30.67,38.8,14.39,1002.38,0
7/15/2020,Rainy Season,28.14,68.08,5.27,994.06,0
7/16/2020,Rainy Season,10.96,78.82,15.49,998.53,1
7/17/2020,Autumn,29.33,96.85,12.88,1026.91,0
7/18/2020,Autumn,15.42,56.01,11.45,1024.64,0
7/19/2020,Autumn,32.58,54.26,9.18,998.32,0
7/20/2020,Autumn,11.07,66.11,4.86,1017.78,0
7/21/2020,Autumn,18.33,77.95,12.19,1040.24,1
7/22/2020,Autumn,12.49,69.62,17.49,998.79,0
7/23/2020,Autumn,21.89,80.61,0.63,981.74,0
7/24/2020,Autumn,30.5,56.62,14.65,999.33,0
7/25/2020,Autumn,17.45,90.35,17.6,1045.85,0
7/26/2020,Autumn,13.77,42.81,12.34,981.44,0
7/27/2020,Autumn,18.26,52.11,5.17,988.51,0
7/28/2020,Autumn,30.35,84.16,7.03,992.16,0
7/29/2020,Autumn,13.51,53.5,14.98,1029.44,0
7/30/2020,Autumn,15.68,76.77,7.34,1048.51,1
7/31/2020,Autumn,11.72,50.15,0.16,1021.18,0
8/1/2020,Autumn,27.64,43.1,2.11,986.19,0
8/2/2020,Autumn,19.88,51.05,5.71,1012.06,0
8/3/2020,Autumn,17.77,92.09,7.86,1034.81,1
8/4/2020,Autumn,27.97,62.26,7.29,992.54,0
8/5/2020,Autumn,18.4,45.78,16.13,1000.71,0
8/6/2020,Autumn,28.19,52.5,4.43,1026.73,0
8/7/2020,Autumn,30.38,30.19,8.21,1002.25,0
8/8/2020,Autumn,15.44,82.91,16.28,1031.02,1
8/9/2020,Autumn,34.35,45.8,15.87,1035.66,0
8/10/2020,Autumn,14.06,71.85,4.1,1038.15,0
8/11/2020,Autumn,17.27,31.76,7.28,1018.59,0
8/12/2020,Autumn,14.49,88.41,3.13,1006.52,0
8/13/2020,Autumn,18.64,43.12,1.8,1023.29,0
8/14/2020,Autumn,22,30.33,11.08,993.04,0
8/15/2020,Autumn,23.05,51.08,6.39,994.32,0
8/16/2020,Autumn,31.34,94.43,10.27,1037.31,0
8/17/2020,Autumn,32.24,48.38,11.76,1037.21,0
8/18/2020,Autumn,15.5,65.24,12.12,1008.48,0
8/19/2020,Autumn,25.57,58.51,18.82,1012.72,0
8/20/2020,Autumn,12.79,50.6,4.69,1010.08,0
8/21/2020,Autumn,21.47,94.91,17.96,1011.67,1
8/22/2020,Autumn,18.06,85.23,1.03,995.95,0
8/23/2020,Autumn,17.91,83.33,0.61,995.28,0
8/24/2020,Autumn,22.06,66.83,2.18,1038.29,0
8/25/2020,Autumn,28.25,87.74,12.87,1026.7,0
8/26/2020,Autumn,11.73,62.09,10.61,1048.3,0
8/27/2020,Autumn,31.98,62.56,3.24,991.22,0
8/28/2020,Autumn,28.37,64.56,2.96,1044.64,0
8/29/2020,Autumn,14.41,46.58,10.59,1033.59,0
8/30/2020,Autumn,33.48,94.66,19.18,1016.93,0
8/31/2020,Autumn,22.66,48.11,3.65,1025.73,0
9/1/2020,Autumn,35,43.87,5.18,1038.63,0
9/2/2020,Autumn,14.93,47.06,2.41,1016.93,0
9/3/2020,Autumn,23.37,87.21,11.89,1025.32,0
9/4/2020,Autumn,17.26,83.8,18.54,1048.37,1
9/5/2020,Autumn,17.6,59.9,4.76,1030.42,0
9/6/2020,Autumn,24.78,30.96,9.45,985.49,0
9/7/2020,Autumn,33.04,98.3,18.15,1030.18,0
9/8/2020,Autumn,30.13,39.28,14.17,1048.17,0
9/9/2020,Autumn,28.1,89.6,10.57,1007.35,0
9/10/2020,Autumn,23.98,84.72,12.79,983.04,0
9/11/2020,Autumn,33.06,95.67,14.62,1030.91,0
9/12/2020,Autumn,22.31,84.14,14.57,1001.64,1
9/13/2020,Autumn,31.85,53.2,9.7,1044.25,0
9/14/2020,Autumn,30.85,46.23,5.63,992.78,0
9/15/2020,Autumn,15.35,56.44,4.12,1006.37,0
9/16/2020,Autumn,29.28,44.22,18.37,981.66,0
9/17/2020,Late Autumn,10.3,80.37,1.16,1010.71,1
9/18/2020,Late Autumn,18.07,87.86,6.74,993.3,1
9/19/2020,Late Autumn,15.74,75.25,13.8,1021.8,1
9/20/2020,Late Autumn,22.67,43.03,12,1032.23,0
9/21/2020,Late Autumn,28.42,32.62,8.66,999.59,0
9/22/2020,Late Autumn,12.44,70.63,2.08,989.36,1
9/23/2020,Late Autumn,22.87,62.39,2.79,988.38,0
9/24/2020,Late Autumn,33.46,43.98,13.93,997.83,0
9/25/2020,Late Autumn,15.72,55.77,9.67,1037.99,0
9/26/2020,Late Autumn,26.93,67.9,6.79,1010.31,0
9/27/2020,Late Autumn,24.82,74.3,7.5,993.51,1
9/28/2020,Late Autumn,10.25,63.37,8.57,999.85,0
9/29/2020,Late Autumn,21.9,98,13.66,1004.49,1
9/30/2020,Late Autumn,27.72,33.24,12.02,994.28,0
10/1/2020,Late Autumn,11.1,76.07,1.41,1017.77,1
10/2/2020,Late Autumn,31.99,93.67,3.15,1019.86,0
10/3/2020,Late Autumn,23,46.56,1.41,1034.57,0
10/4/2020,Late Autumn,10.77,44.96,0.69,1028.69,0
10/5/2020,Late Autumn,15.61,83.36,15.52,997.21,0
10/6/2020,Late Autumn,33.84,64.05,17.02,991.03,0
10/7/2020,Late Autumn,24.56,99.45,8.32,1043.27,0
10/8/2020,Late Autumn,12.69,71.24,19.38,1037.79,0
10/9/2020,Late Autumn,17.19,94.64,17.27,980.52,1
10/10/2020,Late Autumn,21.42,30.85,17.21,981.64,0
10/11/2020,Late Autumn,10.52,40.82,7.34,1014.22,0
10/12/2020,Late Autumn,20.29,77.91,19.09,1038.68,1
10/13/2020,Late Autumn,22.24,59.15,14.98,1044.77,0
10/14/2020,Late Autumn,16.09,88.52,7.07,993.58,0
10/15/2020,Late Autumn,24.72,60.02,17.78,1036.65,0
10/16/2020,Late Autumn,28.83,79.91,0.08,1009.12,0
10/17/2020,Late Autumn,15.9,69.63,11.43,1025.64,0
10/18/2020,Late Autumn,25.51,38.39,10.4,1002.09,0
10/19/2020,Late Autumn,25.99,80.26,1.64,988.82,0
10/20/2020,Late Autumn,33.71,79.45,17.25,1029.53,0
10/21/2020,Late Autumn,29.46,38.1,5.63,1001.56,0
10/22/2020,Late Autumn,31.21,69.33,7.53,982.08,0
10/23/2020,Late Autumn,22.26,53.5,9.5,1047.68,0
10/24/2020,Late Autumn,14.63,62.12,16.34,1010.02,0
10/25/2020,Late Autumn,34.9,59.59,11.9,986.95,0
10/26/2020,Late Autumn,13.23,37.33,11.28,1036.87,0
10/27/2020,Late Autumn,21.79,41.06,7.25,1039.4,0
10/28/2020,Late Autumn,11.7,36.08,5.59,1001.09,0
10/29/2020,Late Autumn,33.6,43.47,9.56,1027.79,0
10/30/2020,Late Autumn,34.12,89.67,5.11,988.42,0
10/31/2020,Late Autumn,27.98,31.72,6.79,1007.1,0
11/1/2020,Late Autumn,18.75,60.21,8.81,995.51,0
11/2/2020,Late Autumn,16.36,86.07,16.87,997.19,1
11/3/2020,Late Autumn,16.63,37.02,18.61,1047.54,0
11/4/2020,Late Autumn,13.18,45.94,16.59,982.43,0
11/5/2020,Late Autumn,23.15,80.92,10.51,1018.55,1
11/6/2020,Late Autumn,13.55,75.33,14.23,1024.55,0
11/7/2020,Late Autumn,17.92,69.41,6.7,1003.37,0
11/8/2020,Late Autumn,25.67,42.01,9.18,997.01,0
11/9/2020,Late Autumn,28.19,85.62,18.81,1035.75,0
11/10/2020,Late Autumn,10.61,39.9,7.1,991.97,0
11/11/2020,Late Autumn,20.75,39.44,3.46,1025.54,0
11/12/2020,Late Autumn,26.3,85.65,9.44,1049.99,0
11/13/2020,Late Autumn,31.33,55.85,13.05,1038.65,0
11/14/2020,Late Autumn,21.88,51.88,2.53,1009.66,0
11/15/2020,Late Autumn,34.23,49.51,2.44,1027.72,0
11/16/2020,Late Autumn,16.64,52.75,6.07,1021.19,0
11/17/2020,Winter,10.34,53.84,18.15,1025.65,0
11/18/2020,Winter,22.09,78.75,13.49,1001.8,0
11/19/2020,Winter,16.4,46.82,4.44,1015.35,0
11/20/2020,Winter,30.59,52.77,12.07,985.35,0
11/21/2020,Winter,15.82,84.33,13.2,996.24,0
11/22/2020,Winter,17.77,93.92,10.46,1007.98,1
11/23/2020,Winter,29.78,72.9,15.19,990.97,0
11/24/2020,Winter,27.88,37.36,0.49,991.16,0
11/25/2020,Winter,23.95,67.91,3.82,992.48,0
11/26/2020,Winter,27.62,73.94,19.33,1018.61,0
11/27/2020,Winter,20.47,51.98,9.95,1011.67,0
11/28/2020,Winter,10.13,87.96,1.53,1023.54,0
11/29/2020,Winter,10.28,84.75,6.16,1048.67,0
11/30/2020,Winter,22.78,70.27,0.04,1022.49,1
12/1/2020,Winter,12.08,40.15,11.59,995.77,0
12/2/2020,Winter,11.28,78.82,19.99,998.58,1
12/3/2020,Winter,34.14,92.67,11.8,993.82,0
12/4/2020,Winter,31.48,47.51,12.2,1034.38,0
12/5/2020,Winter,13.8,97.11,6.55,1014.78,0
12/6/2020,Winter,10.02,83.99,4.74,987.95,1
12/7/2020,Winter,33.54,51.02,10.16,1041.16,0
12/8/2020,Winter,16.96,73.18,18,1007.7,0
12/9/2020,Winter,14.65,51.55,0.2,1022.67,0
12/10/2020,Winter,27.29,36.96,11.39,1048.22,0
12/11/2020,Winter,12.72,87.69,8.57,1020.85,1
12/12/2020,Winter,16.62,76.61,12.42,1015.57,1
12/13/2020,Winter,34.38,72.98,16.8,1043.55,0
12/14/2020,Winter,25.99,39.95,8.98,1042.68,0
12/15/2020,Winter,23.02,56.42,4.35,1011.91,0
12/16/2020,Winter,19.95,91.36,7.53,1027.78,0
12/17/2020,Winter,29.36,41.43,3.01,1027.45,0
12/18/2020,Winter,13.52,33.35,1.7,1000.75,0
12/19/2020,Winter,34.18,43.38,7.52,991.43,0
12/20/2020,Winter,31.53,47.51,12.51,1019.82,0
12/21/2020,Winter,25.44,84.85,5.26,982.53,0
12/22/2020,Winter,11.07,75.37,18.31,1037.6,1
12/23/2020,Winter,27.52,31.21,13.78,1033.24,0
12/24/2020,Winter,32.83,31.21,13.73,1029.62,0
12/25/2020,Winter,23.11,69.68,13.83,1044.97,0
12/26/2020,Winter,18.86,74.33,0.03,1047.06,1
12/27/2020,Winter,13.01,38.78,16.26,1012.71,0
12/28/2020,Winter,28.87,72.73,18.35,1027.24,0
12/29/2020,Winter,32.13,46.82,0.39,1048.22,0
12/30/2020,Winter,12.51,53.57,11.97,1039.74,0
12/31/2020,Winter,28.97,58.62,13.53,1025.79,0
1/1/2021,Winter,10.43,38.13,3.92,1010.76,0
1/2/2021,Winter,34.18,97.42,16.76,1031.98,0
1/3/2021,Winter,25.38,98.16,12.52,984.09,0
1/4/2021,Winter,23.81,61.15,4.5,981.62,0
1/5/2021,Winter,17.4,48.02,19.34,1032.75,0
1/6/2021,Winter,33.23,97.1,4.32,989.07,0
1/7/2021,Winter,16.65,87.26,13.57,1036.83,1
1/8/2021,Winter,30.7,80.7,9.48,1007.61,0
1/9/2021,Winter,34.63,62.33,14.47,1046.61,0
1/10/2021,Winter,29.58,58.74,1.96,984.48,0
1/11/2021,Winter,22.97,84.55,19.05,1015.2,0
1/12/2021,Winter,11.65,66.37,4.09,998.89,0
1/13/2021,Winter,21.81,76.24,4.41,987.08,1
1/14/2021,Winter,20.96,69.63,11.08,1017.88,0
1/15/2021,Winter,15.07,79.85,6.99,980.44,0
1/16/2021,Winter,20.59,36.59,8.84,994.72,0
1/17/2021,Spring,18.94,56.43,0.74,1011.63,0
1/18/2021,Spring,14.09,41.7,4.7,1004.23,0
1/19/2021,Spring,21.03,46.94,15.47,1040.42,0
1/20/2021,Spring,16.57,44.06,18.04,1000.01,0
1/21/2021,Spring,23.05,65.23,4.67,1002.55,0
1/22/2021,Spring,10.88,31.33,15.47,1043.75,0
1/23/2021,Spring,32.66,97.48,0.58,992,0
1/24/2021,Spring,30.41,66.33,0.89,1023.72,0
1/25/2021,Spring,23.81,33.68,7.86,1007.71,0
1/26/2021,Spring,31.3,77.74,2.96,984.56,0
1/27/2021,Spring,34.06,48.82,3.32,1035.78,0
1/28/2021,Spring,12.76,37.47,12.55,1049.87,0
1/29/2021,Spring,25.77,88.12,17.16,1009.57,0
1/30/2021,Spring,34.95,43.85,15.58,1021.88,0
1/31/2021,Spring,34.7,37.33,6.73,1038.6,0
2/1/2021,Spring,25.08,33.98,17.5,1035,0
2/2/2021,Spring,13.2,81,16.83,1015.35,1
2/3/2021,Spring,24.58,75.87,10.48,999.89,1
2/4/2021,Spring,10.05,30.57,9.52,997.63,0
2/5/2021,Spring,14.97,45.5,1.17,1040.85,0
2/6/2021,Spring,33.9,79.33,3.01,985.37,0
2/7/2021,Spring,18.26,40.65,1.71,1021.32,0
2/8/2021,Spring,25.96,70.37,10.54,1014.24,0
2/9/2021,Spring,17.02,44.92,13.53,1014.42,0
2/10/2021,Spring,33.7,61.45,12.38,1036.34,0
2/11/2021,Spring,28.21,90.72,17.46,990.64,0
2/12/2021,Spring,18.24,51.18,13.17,1049.2,0
2/13/2021,Spring,29.79,78.02,16.59,1002.02,0
2/14/2021,Spring,12.7,60.68,2.81,1037.82,0
2/15/2021,Spring,19.81,36.73,3.43,991.67,0
2/16/2021,Spring,15.53,55.24,18.37,1033.16,0
2/17/2021,Spring,27.09,88.89,7.09,1027.3,0
2/18/2021,Spring,12.56,98.11,4.34,1035.65,0
2/19/2021,Spring,19.93,89.16,18.24,1049.94,0
2/20/2021,Spring,16.92,41.36,19.4,1027.84,0
2/21/2021,Spring,22.66,54.19,12.76,1016.1,0
2/22/2021,Spring,18.75,88.18,7.77,1028.91,1
2/23/2021,Spring,27.66,68.77,13.77,1033.09,0
2/24/2021,Spring,10.61,84.33,0.31,1012.23,1
2/25/2021,Spring,25.85,84.44,2.89,996.02,0
2/26/2021,Spring,15.76,34.98,7.37,995.27,0
2/27/2021,Spring,16.72,53.97,16.64,981.53,0
2/28/2021,Spring,30.01,63.53,6.09,1033.09,0
3/1/2021,Spring,33.89,96.17,1.16,1004.47,0
3/2/2021,Spring,17.91,92.88,7.57,1033.1,1
3/3/2021,Spring,30.67,59.61,4.83,989.12,0
3/4/2021,Spring,12.6,36.7,1.12,1027.06,0
3/5/2021,Spring,25.85,58.32,7.98,983.01,0
3/6/2021,Spring,28.78,67.51,7.03,1021.56,0
3/7/2021,Spring,13.9,93.31,14.68,981.8,0
3/8/2021,Spring,20.65,50.64,1.26,1028.82,0
3/9/2021,Spring,32.32,51.62,7.58,1035.44,0
3/10/2021,Spring,12.59,73.9,6.85,1008.87,1
3/11/2021,Spring,10.45,65.36,12.94,1004.93,0
3/12/2021,Spring,24.76,43.71,17.76,996.25,0
3/13/2021,Spring,20.89,40.13,2.86,1039.77,0
3/14/2021,Spring,29.97,64.26,16.33,1012.72,0
3/15/2021,Spring,33.09,84.56,12.19,1032.93,0
3/16/2021,Spring,17.48,84.52,0.58,1023.39,1
3/17/2021,Spring,19.71,98.31,15.34,990.21,1
3/18/2021,Summer,22.16,56.79,10.75,991.91,0
3/19/2021,Summer,24.7,57.44,16,998.36,0
3/20/2021,Summer,34.6,30.13,8.18,1040.07,0
3/21/2021,Summer,27.43,88.09,13.31,1002.68,0
3/22/2021,Summer,19.74,75.26,3.98,1042.23,0
3/23/2021,Summer,16.59,83.89,3.84,1024.08,1
3/24/2021,Summer,33.62,62.94,6.81,1029.58,0
3/25/2021,Summer,13.39,94.41,10.39,999.63,1
3/26/2021,Summer,28.01,32.04,14.33,983.37,0
3/27/2021,Summer,33.13,38.07,13.34,1011.77,0
3/28/2021,Summer,26.62,56.32,16.43,1024.84,0
3/29/2021,Summer,20.58,35.96,8.53,1003.47,0
3/30/2021,Summer,14.97,36.15,18.25,1046.69,0
3/31/2021,Summer,19.19,69.68,2.18,1024.72,0
4/1/2021,Summer,27.67,45.13,3.74,1049.56,0
4/2/2021,Summer,26.24,73.86,13.67,1036.09,0
4/3/2021,Summer,33.2,95.06,5.08,1015.72,0
4/4/2021,Summer,31.67,87.67,3.29,991.5,0
4/5/2021,Summer,30.4,47.39,17.73,1025.5,0
4/6/2021,Summer,32.79,36.28,1.37,990.59,0
4/7/2021,Summer,16.91,96.51,19.83,1008.4,0
4/8/2021,Summer,19.24,99.61,17.25,1014.55,1
4/9/2021,Summer,19.5,56.21,17.37,1014.63,0
4/10/2021,Summer,24.01,62.25,12.57,997.35,0
4/11/2021,Summer,26.71,40.17,4.5,981.61,0
4/12/2021,Summer,17.17,79.71,15.96,1018.73,1
4/13/2021,Summer,10.49,59.53,1.08,1011.62,0
4/14/2021,Summer,19.98,86.21,11.64,984.47,1
4/15/2021,Summer,17.71,70.41,8.78,1016.23,1
4/16/2021,Summer,33.55,32.99,15.01,988.05,0
4/17/2021,Summer,32.21,53.45,0.48,1049.43,0
4/18/2021,Summer,31.51,86.6,7.74,1031.8,0
4/19/2021,Summer,26.32,78.17,9.54,1005.47,0
4/20/2021,Summer,18.61,74.28,3.05,1038.78,1
4/21/2021,Summer,23.72,77.08,8.29,987.15,0
4/22/2021,Summer,30.38,72.35,18.21,1041.44,0
4/23/2021,Summer,12.47,74.88,9.37,1026.12,0
4/24/2021,Summer,30.03,73.43,5.04,985.71,0
4/25/2021,Summer,11.03,67.34,10.65,1010.62,0
4/26/2021,Summer,30.41,83.04,1.22,1021.77,0
4/27/2021,Summer,30.19,55.86,5.89,1023.66,0
4/28/2021,Summer,11.28,63.27,15.67,1031.59,0
4/29/2021,Summer,25.68,58.1,12.84,1026.14,0
4/30/2021,Summer,22.56,44.64,0.48,1025.06,0
5/1/2021,Summer,14.25,52.53,11.4,1037.43,0
5/2/2021,Summer,13.71,33.85,4.35,981.44,0
5/3/2021,Summer,29.33,52.79,19.51,1047.18,0
5/4/2021,Summer,24.19,57.34,15.67,1010.12,0
5/5/2021,Summer,34.57,36.54,2.56,999.91,0
5/6/2021,Summer,34.56,45.43,7.71,1014.27,0
5/7/2021,Summer,34.82,47.47,9.8,1045.82,0
5/8/2021,Summer,12.97,45.92,3.65,1044.32,0
5/9/2021,Summer,33.46,54.52,14.09,1037.24,0
5/10/2021,Summer,16.11,40.14,16.83,995.63,0
5/11/2021,Summer,21.46,81.21,0.09,1000.02,1
5/12/2021,Summer,28.94,53.99,2.66,1038.03,0
5/13/2021,Summer,15.09,38.57,5.67,1025.65,0
5/14/2021,Summer,24.16,71.55,19.68,997.22,1
5/15/2021,Summer,14.65,42.58,8.09,1040.84,0
5/16/2021,Summer,12.62,34.06,3.41,1043.29,0
5/17/2021,Summer,12.91,41.43,2.42,1024.44,0
5/18/2021,Rainy Season,18.94,59.4,18.03,1048.92,0
5/19/2021,Rainy Season,10.12,78.55,16.2,1018.61,1
5/20/2021,Rainy Season,20.62,74.91,12.39,1040.07,1
5/21/2021,Rainy Season,26.6,30.36,10.79,1001.23,0
5/22/2021,Rainy Season,20.04,85.53,15.54,1046.64,1
5/23/2021,Rainy Season,12.14,53.5,6.36,1005.35,0
5/24/2021,Rainy Season,11.57,77.58,12.8,986.97,1
5/25/2021,Rainy Season,16.95,32.29,14.74,990.86,0
5/26/2021,Rainy Season,14.23,57.57,11.51,1024.34,0
5/27/2021,Rainy Season,34.13,31.37,3.37,1033,0
5/28/2021,Rainy Season,13.78,87.14,19.72,983.83,1
5/29/2021,Rainy Season,30.14,43.09,16.22,1012.87,0
5/30/2021,Rainy Season,24.65,77.22,9.81,1034.89,1
5/31/2021,Rainy Season,24.23,49.39,12.4,1016.89,0
6/1/2021,Rainy Season,22.8,39.47,15.2,1009.32,0
6/2/2021,Rainy Season,34.29,95.12,9.17,992.39,0
6/3/2021,Rainy Season,19.1,71.65,14.78,987.95,0
6/4/2021,Rainy Season,29.7,92.34,15.46,1003.31,0
6/5/2021,Rainy Season,23.88,51.46,9.18,999.95,0
6/6/2021,Rainy Season,19.89,88.09,3.76,1005.74,0
6/7/2021,Rainy Season,33.89,95.92,11.96,985.33,0
6/8/2021,Rainy Season,24.96,57.66,11.09,995.82,0
6/9/2021,Rainy Season,12.97,93.29,10.01,1016.07,1
6/10/2021,Rainy Season,20.44,53.46,1.17,1049.41,0
6/11/2021,Rainy Season,29.54,52.72,15.55,1009.1,0
6/12/2021,Rainy Season,27.34,99.7,10.77,1008.92,0
6/13/2021,Rainy Season,32.91,96.67,8.61,999.89,0
6/14/2021,Rainy Season,16.48,46,16.3,1019.04,0
6/15/2021,Rainy Season,28.95,88.6,3.94,1040.19,0
6/16/2021,Rainy Season,21.5,53.97,5.43,1026.86,0
6/17/2021,Rainy Season,24.34,98.55,12.79,1049.91,1
6/18/2021,Rainy Season,33.88,89.49,7.8,1046.17,0
6/19/2021,Rainy Season,34.48,93.34,6.06,1039.04,0
6/20/2021,Rainy Season,31.54,70.16,5.09,982.92,0
6/21/2021,Rainy Season,18.98,50.59,9.71,1032.83,0
6/22/2021,Rainy Season,32.19,43.83,15.51,1023.11,0
6/23/2021,Rainy Season,25.97,66.95,16.11,1032.21,0
6/24/2021,Rainy Season,20.75,77.01,15.81,1048.42,0
6/25/2021,Rainy Season,10.89,81.93,17.71,995.43,0
6/26/2021,Rainy Season,29.25,41.93,1.01,1005.3,0
6/27/2021,Rainy Season,22.55,67.51,19.64,1018.68,0
6/28/2021,Rainy Season,29.65,60.53,8.53,1003.53,0
6/29/2021,Rainy Season,28.7,44.58,3.86,1040.52,0
6/30/2021,Rainy Season,29.84,68.71,19.4,1017.98,0
7/1/2021,Rainy Season,17.52,49.31,16.5,980.37,0
7/2/2021,Rainy Season,30.02,67.45,18.59,1043.77,0
7/3/2021,Rainy Season,23.72,44.01,10.46,1016.55,0
7/4/2021,Rainy Season,21.83,93,14.95,1028.02,1
7/5/2021,Rainy Season,26.88,53.67,10.39,1015.61,0
7/6/2021,Rainy Season,10.53,72.72,10.79,1022.99,0
7/7/2021,Rainy Season,12.56,38.54,19.03,1048.67,0
7/8/2021,Rainy Season,17.3,74.1,14.77,1010.93,0
7/9/2021,Rainy Season,34.57,49.04,11.34,1028.86,0
7/10/2021,Rainy Season,13.49,96.96,7.85,1040.16,0
7/11/2021,Rainy Season,18.26,57.59,3.29,987.32,0
7/12/2021,Rainy Season,11.28,72.52,2.31,1020.69,1
7/13/2021,Rainy Season,18.28,45.11,5.99,1012.1,0
7/14/2021,Rainy Season,18.01,90.3,13.86,1049.45,0
7/15/2021,Rainy Season,33.67,86.3,3.83,1045.59,0
7/16/2021,Rainy Season,31.13,47.19,2.63,993.03,0
7/17/2021,Rainy Season,19.57,93.77,1.56,986.83,1
7/18/2021,Autumn,10.62,32.81,16.92,1011.75,0
7/19/2021,Autumn,30.78,82.68,4.82,981.34,0
7/20/2021,Autumn,26.51,62.05,4.02,1014.79,0
7/21/2021,Autumn,13.81,88.48,7.82,1031.69,1
7/22/2021,Autumn,34.9,62.58,12.59,1041.83,0
7/23/2021,Autumn,12.51,34.59,11.73,1047.43,0
7/24/2021,Autumn,31.68,45.86,18.47,1044.18,0
7/25/2021,Autumn,17.36,99.61,13.64,1043.98,0
7/26/2021,Autumn,20.88,53.39,11.24,1003.44,0
7/27/2021,Autumn,29.89,41.22,14.23,1007.06,0
7/28/2021,Autumn,26.94,86.41,13.27,1036.99,0
7/29/2021,Autumn,33.45,33.15,15.35,1012.7,0
7/30/2021,Autumn,25.53,34.65,11.45,990.54,0
7/31/2021,Autumn,12.45,50.83,16.15,1011.8,0
8/1/2021,Autumn,32.11,33.32,18,1005.89,0
8/2/2021,Autumn,29.23,99.7,13.93,985.97,0
8/3/2021,Autumn,27.8,78.38,7.15,1004.53,0
8/4/2021,Autumn,11.34,66.37,5.6,1047.15,0
8/5/2021,Autumn,19.91,86.36,12.74,1044.85,1
8/6/2021,Autumn,14.19,76.37,12.63,1047.84,1
8/7/2021,Autumn,30.55,42.13,0.48,1020.02,0
8/8/2021,Autumn,27.51,45.37,14.94,987.41,0
8/9/2021,Autumn,32.08,90.74,4.44,995.89,0
8/10/2021,Autumn,34.16,53.59,1.09,993.05,0
8/11/2021,Autumn,29.37,61.33,3.06,993.21,0
8/12/2021,Autumn,34.86,57.38,13.14,1042.18,0
8/13/2021,Autumn,25.37,33.64,10.46,994.28,0
8/14/2021,Autumn,10.93,79.32,16.94,1006.53,0
8/15/2021,Autumn,10.36,67.81,2.13,986.51,0
8/16/2021,Autumn,18.55,77.33,16.59,982.56,1
8/17/2021,Autumn,30.59,49.48,13.02,1046.35,0
8/18/2021,Autumn,31.65,58.48,4.3,1033.37,0
8/19/2021,Autumn,34.02,43.49,14.74,1010.44,0
8/20/2021,Autumn,11.63,59.38,14.83,991.82,0
8/21/2021,Autumn,11.11,75.74,2.16,1048.63,0
8/22/2021,Autumn,32.83,96.13,5.33,1010.39,0
8/23/2021,Autumn,17.63,76.44,12.78,1018.12,0
8/24/2021,Autumn,23.95,66.76,7.61,985.28,0
8/25/2021,Autumn,34.56,59.15,15.3,999.57,0
8/26/2021,Autumn,20.01,37.39,10.72,998.36,0
8/27/2021,Autumn,26.65,63.4,17.14,989.73,0
8/28/2021,Autumn,20.02,40.86,2.22,1042.59,0
8/29/2021,Autumn,29.2,70.75,14.67,993.57,0
8/30/2021,Autumn,23.19,81.12,9.29,982.16,0
8/31/2021,Autumn,15.94,96.25,10.39,1049.01,1
9/1/2021,Autumn,16.78,50.78,5.68,1045.77,0
9/2/2021,Autumn,16.45,57.78,5.38,1030.61,0
9/3/2021,Autumn,23.31,42.81,3.8,1038.9,0
9/4/2021,Autumn,27.58,91.46,7.47,990.94,0
9/5/2021,Autumn,33.73,87.69,4.78,985.6,0
9/6/2021,Autumn,27.35,84.25,3.79,1040.5,0
9/7/2021,Autumn,29.53,34.01,19.24,1005.09,0
9/8/2021,Autumn,14.22,68.97,8.95,1002.59,0
9/9/2021,Autumn,19.35,46.45,13.56,1028.21,0
9/10/2021,Autumn,20.34,38.38,7.48,1032.99,0
9/11/2021,Autumn,27.16,84.71,11.4,1022.96,0
9/12/2021,Autumn,17.4,44.81,9.98,986.67,0
9/13/2021,Autumn,17.58,65.06,12.25,1005.57,0
9/14/2021,Autumn,18.9,66.83,14.45,980.92,0
9/15/2021,Autumn,30.26,44.93,13.28,986.82,0
9/16/2021,Autumn,24.44,64.46,15.24,1030.99,0
9/17/2021,Autumn,11.88,33.7,2.93,999.08,0
9/18/2021,Late Autumn,11.96,30.01,1.88,991.17,0
9/19/2021,Late Autumn,19.28,91.62,6.78,1048.63,1
9/20/2021,Late Autumn,29.16,59.09,9.64,1037.42,0
9/21/2021,Late Autumn,27.22,93.52,4.49,1027.75,0
9/22/2021,Late Autumn,27.7,64.74,15.46,1002.79,0
